id,source,source_feature_id,event,headline,effective,expires,sender_name,status,has_polygon,geometry_json,properties_json,raw_feature_json,window_start,window_end,loaded_at
10905,iem_watchwarn,iem_watchwarn|BMX|58|SV|W|2026-05-06T18:56:00Z|2026-05-06T19:45:00Z|,Severe Thunderstorm Warning,,2026-05-06T18:56:00Z,2026-05-06T19:45:00Z,BMX,NEW,1,"{""coordinates"":[[[-87.79,32.53],[-87.73,32.52],[-87.72,32.48],[-87.52,32.48],[-87.52,32.31],[-87.47,32.31],[-88.01,32.25],[-88.02,32.27],[-88.02,32.28],[-88.01,32.28],[-88.01,32.3],[-87.94,32.3],[-87.94,32.28],[-87.93,32.29],[-87.93,32.31],[-88.13,32.31],[-88.21,32.36],[-87.79,32.53]]],""type"":""Polygon""}","{""_map_py"":{""effective"":""2026-05-06T18:56:00Z"",""event"":""Severe Thunderstorm Warning"",""expires"":""2026-05-06T19:45:00Z"",""has_polygon"":true,""headline"":"""",""sender"":""BMX""},""effective"":""2026-05-06T18:56:00Z"",""event"":""Severe Thunderstorm Warning"",""expires"":""2026-05-06T19:45:00Z"",""headline"":"""",""iem_damagetag"":"""",""iem_emergency"":""False"",""iem_event_id"":""58"",""iem_forecaster"":""56"",""iem_gtype"":""P"",""iem_hailtag"":""1.0"",""iem_phenomena"":""SV"",""iem_raw_properties"":{""AREA_KM2"":""1241.5452689143044"",""DAMAGTAG"":null,""EMERGENC"":""False"",""ETN"":""58"",""EXPIRED"":""202605061945"",""FCSTER"":""56"",""GTYPE"":""P"",""HAILTAG"":""1.0"",""HV_CAUSE"":null,""HV_NWSLI"":null,""HV_REC"":null,""HV_SEV"":null,""INIT_EXP"":""202605061945"",""INIT_ISS"":""202605061856"",""ISSUED"":""202605061856"",""NWS_UGC"":null,""PHENOM"":""SV"",""POLY_BEG"":""202605061856"",""POLY_END"":""202605061911"",""PROD_ID"":""202605061856-KBMX-WUUS54-SVRBMX"",""SIG"":""W"",""STATUS"":""NEW"",""TORNTAG"":null,""UPDATED"":""202605061856"",""VTEC_YR"":""2026"",""WFO"":""BMX"",""WINDTAG"":""60.0""},""iem_significance"":""W"",""iem_tornadotag"":"""",""iem_ugc"":"""",""iem_wfo"":""BMX"",""iem_windtag"":""60.0"",""senderName"":""BMX"",""status"":""NEW""}","{""geometry"":{""coordinates"":[[[-87.79,32.53],[-87.73,32.52],[-87.72,32.48],[-87.52,32.48],[-87.52,32.31],[-87.47,32.31],[-88.01,32.25],[-88.02,32.27],[-88.02,32.28],[-88.01,32.28],[-88.01,32.3],[-87.94,32.3],[-87.94,32.28],[-87.93,32.29],[-87.93,32.31],[-88.13,32.31],[-88.21,32.36],[-87.79,32.53]]],""type"":""Polygon""},""properties"":{""_map_py"":{""effective"":""2026-05-06T18:56:00Z"",""event"":""Severe Thunderstorm Warning"",""expires"":""2026-05-06T19:45:00Z"",""has_polygon"":true,""headline"":"""",""sender"":""BMX""},""effective"":""2026-05-06T18:56:00Z"",""event"":""Severe Thunderstorm Warning"",""expires"":""2026-05-06T19:45:00Z"",""headline"":"""",""iem_damagetag"":"""",""iem_emergency"":""False"",""iem_event_id"":""58"",""iem_forecaster"":""56"",""iem_gtype"":""P"",""iem_hailtag"":""1.0"",""iem_phenomena"":""SV"",""iem_raw_properties"":{""AREA_KM2"":""1241.5452689143044"",""DAMAGTAG"":null,""EMERGENC"":""False"",""ETN"":""58"",""EXPIRED"":""202605061945"",""FCSTER"":""56"",""GTYPE"":""P"",""HAILTAG"":""1.0"",""HV_CAUSE"":null,""HV_NWSLI"":null,""HV_REC"":null,""HV_SEV"":null,""INIT_EXP"":""202605061945"",""INIT_ISS"":""202605061856"",""ISSUED"":""202605061856"",""NWS_UGC"":null,""PHENOM"":""SV"",""POLY_BEG"":""202605061856"",""POLY_END"":""202605061911"",""PROD_ID"":""202605061856-KBMX-WUUS54-SVRBMX"",""SIG"":""W"",""STATUS"":""NEW"",""TORNTAG"":null,""UPDATED"":""202605061856"",""VTEC_YR"":""2026"",""WFO"":""BMX"",""WINDTAG"":""60.0""},""iem_significance"":""W"",""iem_tornadotag"":"""",""iem_ugc"":"""",""iem_wfo"":""BMX"",""iem_windtag"":""60.0"",""senderName"":""BMX"",""status"":""NEW""},""type"":""Feature""}",2026-04-27T17:31:58Z,2026-07-09T05:15:02Z,2026-07-09T18:49:04Z
7453,iem_watchwarn,iem_watchwarn|BMX|59|SV|W|2026-05-06T19:28:00Z|2026-05-06T20:01:00Z|,Severe Thunderstorm Warning,,2026-05-06T19:28:00Z,2026-05-06T20:01:00Z,BMX,NEW,1,"{""coordinates"":[[[-87.04,32.68],[-87.05,32.33],[-87.52,32.31],[-87.52,32.48],[-87.73,32.48],[-87.73,32.52],[-87.75,32.53],[-87.04,32.68]]],""type"":""Polygon""}","{""_map_py"":{""effective"":""2026-05-06T19:28:00Z"",""event"":""Severe Thunderstorm Warning"",""expires"":""2026-05-06T20:01:00Z"",""has_polygon"":true,""headline"":"""",""sender"":""BMX""},""effective"":""2026-05-06T19:28:00Z"",""event"":""Severe Thunderstorm Warning"",""expires"":""2026-05-06T20:01:00Z"",""headline"":"""",""iem_damagetag"":"""",""iem_emergency"":""False"",""iem_event_id"":""59"",""iem_forecaster"":""56"",""iem_gtype"":""P"",""iem_hailtag"":""1.0"",""iem_phenomena"":""SV"",""iem_raw_properties"":{""AREA_KM2"":""1700.5105531577854"",""DAMAGTAG"":null,""EMERGENC"":""False"",""ETN"":""59"",""EXPIRED"":""202605062001"",""FCSTER"":""56"",""GTYPE"":""P"",""HAILTAG"":""1.0"",""HV_CAUSE"":null,""HV_NWSLI"":null,""HV_REC"":null,""HV_SEV"":null,""INIT_EXP"":""202605062030"",""INIT_ISS"":""202605061928"",""ISSUED"":""202605061928"",""NWS_UGC"":null,""PHENOM"":""SV"",""POLY_BEG"":""202605061928"",""POLY_END"":""202605061951"",""PROD_ID"":""202605061928-KBMX-WUUS54-SVRBMX"",""SIG"":""W"",""STATUS"":""NEW"",""TORNTAG"":null,""UPDATED"":""202605061928"",""VTEC_YR"":""2026"",""WFO"":""BMX"",""WINDTAG"":""60.0""},""iem_significance"":""W"",""iem_tornadotag"":"""",""iem_ugc"":"""",""iem_wfo"":""BMX"",""iem_windtag"":""60.0"",""senderName"":""BMX"",""status"":""NEW""}","{""geometry"":{""coordinates"":[[[-87.04,32.68],[-87.05,32.33],[-87.52,32.31],[-87.52,32.48],[-87.73,32.48],[-87.73,32.52],[-87.75,32.53],[-87.04,32.68]]],""type"":""Polygon""},""properties"":{""_map_py"":{""effective"":""2026-05-06T19:28:00Z"",""event"":""Severe Thunderstorm Warning"",""expires"":""2026-05-06T20:01:00Z"",""has_polygon"":true,""headline"":"""",""sender"":""BMX""},""effective"":""2026-05-06T19:28:00Z"",""event"":""Severe Thunderstorm Warning"",""expires"":""2026-05-06T20:01:00Z"",""headline"":"""",""iem_damagetag"":"""",""iem_emergency"":""False"",""iem_event_id"":""59"",""iem_forecaster"":""56"",""iem_gtype"":""P"",""iem_hailtag"":""1.0"",""iem_phenomena"":""SV"",""iem_raw_properties"":{""AREA_KM2"":""1700.5105531577854"",""DAMAGTAG"":null,""EMERGENC"":""False"",""ETN"":""59"",""EXPIRED"":""202605062001"",""FCSTER"":""56"",""GTYPE"":""P"",""HAILTAG"":""1.0"",""HV_CAUSE"":null,""HV_NWSLI"":null,""HV_REC"":null,""HV_SEV"":null,""INIT_EXP"":""202605062030"",""INIT_ISS"":""202605061928"",""ISSUED"":""202605061928"",""NWS_UGC"":null,""PHENOM"":""SV"",""POLY_BEG"":""202605061928"",""POLY_END"":""202605061951"",""PROD_ID"":""202605061928-KBMX-WUUS54-SVRBMX"",""SIG"":""W"",""STATUS"":""NEW"",""TORNTAG"":null,""UPDATED"":""202605061928"",""VTEC_YR"":""2026"",""WFO"":""BMX"",""WINDTAG"":""60.0""},""iem_significance"":""W"",""iem_tornadotag"":"""",""iem_ugc"":"""",""iem_wfo"":""BMX"",""iem_windtag"":""60.0"",""senderName"":""BMX"",""status"":""NEW""},""type"":""Feature""}",2026-04-27T17:31:58Z,2026-07-09T05:15:02Z,2026-07-09T18:49:04Z
9361,iem_watchwarn,iem_watchwarn|LCH|28|TO|W|2026-05-06T20:08:00Z|2026-05-06T20:18:00Z|,Tornado Warning,,2026-05-06T20:08:00Z,2026-05-06T20:18:00Z,LCH,NEW,1,"{""coordinates"":[[[-92.12,31.39],[-92.12,31.38],[-92.09,31.37],[-92.07,31.35],[-92.09,31.34],[-92.09,31.33],[-92.16,31.3],[-92.18,31.31],[-92.18,31.33],[-92.21,31.33],[-92.14,31.4],[-92.12,31.39]]],""type"":""Polygon""}","{""_map_py"":{""effective"":""2026-05-06T20:08:00Z"",""event"":""Tornado Warning"",""expires"":""2026-05-06T20:18:00Z"",""has_polygon"":true,""headline"":"""",""sender"":""LCH""},""effective"":""2026-05-06T20:08:00Z"",""event"":""Tornado Warning"",""expires"":""2026-05-06T20:18:00Z"",""headline"":"""",""iem_damagetag"":"""",""iem_emergency"":""False"",""iem_event_id"":""28"",""iem_forecaster"":""Jones"",""iem_gtype"":""P"",""iem_hailtag"":""0.75"",""iem_phenomena"":""TO"",""iem_raw_properties"":{""AREA_KM2"":""73.39522143175165"",""DAMAGTAG"":null,""EMERGENC"":""False"",""ETN"":""28"",""EXPIRED"":""202605062018"",""FCSTER"":""Jones"",""GTYPE"":""P"",""HAILTAG"":""0.75"",""HV_CAUSE"":null,""HV_NWSLI"":null,""HV_REC"":null,""HV_SEV"":null,""INIT_EXP"":""202605062045"",""INIT_ISS"":""202605062008"",""ISSUED"":""202605062008"",""NWS_UGC"":null,""PHENOM"":""TO"",""POLY_BEG"":""202605062008"",""POLY_END"":""202605062018"",""PROD_ID"":""202605062008-KLCH-WFUS54-TORLCH"",""SIG"":""W"",""STATUS"":""NEW"",""TORNTAG"":""RADAR INDICATED"",""UPDATED"":""202605062008"",""VTEC_YR"":""2026"",""WFO"":""LCH"",""WINDTAG"":null},""iem_significance"":""W"",""iem_tornadotag"":""RADAR INDICATED"",""iem_ugc"":"""",""iem_wfo"":""LCH"",""iem_windtag"":"""",""senderName"":""LCH"",""status"":""NEW""}","{""geometry"":{""coordinates"":[[[-92.12,31.39],[-92.12,31.38],[-92.09,31.37],[-92.07,31.35],[-92.09,31.34],[-92.09,31.33],[-92.16,31.3],[-92.18,31.31],[-92.18,31.33],[-92.21,31.33],[-92.14,31.4],[-92.12,31.39]]],""type"":""Polygon""},""properties"":{""_map_py"":{""effective"":""2026-05-06T20:08:00Z"",""event"":""Tornado Warning"",""expires"":""2026-05-06T20:18:00Z"",""has_polygon"":true,""headline"":"""",""sender"":""LCH""},""effective"":""2026-05-06T20:08:00Z"",""event"":""Tornado Warning"",""expires"":""2026-05-06T20:18:00Z"",""headline"":"""",""iem_damagetag"":"""",""iem_emergency"":""False"",""iem_event_id"":""28"",""iem_forecaster"":""Jones"",""iem_gtype"":""P"",""iem_hailtag"":""0.75"",""iem_phenomena"":""TO"",""iem_raw_properties"":{""AREA_KM2"":""73.39522143175165"",""DAMAGTAG"":null,""EMERGENC"":""False"",""ETN"":""28"",""EXPIRED"":""202605062018"",""FCSTER"":""Jones"",""GTYPE"":""P"",""HAILTAG"":""0.75"",""HV_CAUSE"":null,""HV_NWSLI"":null,""HV_REC"":null,""HV_SEV"":null,""INIT_EXP"":""202605062045"",""INIT_ISS"":""202605062008"",""ISSUED"":""202605062008"",""NWS_UGC"":null,""PHENOM"":""TO"",""POLY_BEG"":""202605062008"",""POLY_END"":""202605062018"",""PROD_ID"":""202605062008-KLCH-WFUS54-TORLCH"",""SIG"":""W"",""STATUS"":""NEW"",""TORNTAG"":""RADAR INDICATED"",""UPDATED"":""202605062008"",""VTEC_YR"":""2026"",""WFO"":""LCH"",""WINDTAG"":null},""iem_significance"":""W"",""iem_tornadotag"":""RADAR INDICATED"",""iem_ugc"":"""",""iem_wfo"":""LCH"",""iem_windtag"":"""",""senderName"":""LCH"",""status"":""NEW""},""type"":""Feature""}",2026-04-27T17:31:58Z,2026-07-09T05:15:02Z,2026-07-09T18:49:04Z
4534,iem_watchwarn,iem_watchwarn|JAN|141|SV|W|2026-05-06T20:42:00Z|2026-05-06T21:33:00Z|,Severe Thunderstorm Warning,,2026-05-06T20:42:00Z,2026-05-06T21:33:00Z,JAN,NEW,1,"{""coordinates"":[[[-91.83,31.36],[-91.88,31.49],[-91.49,31.67],[-91.38,31.58],[-91.35,31.41],[-91.83,31.36]]],""type"":""Polygon""}","{""_map_py"":{""effective"":""2026-05-06T20:42:00Z"",""event"":""Severe Thunderstorm Warning"",""expires"":""2026-05-06T21:33:00Z"",""has_polygon"":true,""headline"":"""",""sender"":""JAN""},""effective"":""2026-05-06T20:42:00Z"",""event"":""Severe Thunderstorm Warning"",""expires"":""2026-05-06T21:33:00Z"",""headline"":"""",""iem_damagetag"":"""",""iem_emergency"":""False"",""iem_event_id"":""141"",""iem_forecaster"":""SAS"",""iem_gtype"":""P"",""iem_hailtag"":""0.75"",""iem_phenomena"":""SV"",""iem_raw_properties"":{""AREA_KM2"":""1093.6794937863972"",""DAMAGTAG"":null,""EMERGENC"":""False"",""ETN"":""141"",""EXPIRED"":""202605062133"",""FCSTER"":""SAS"",""GTYPE"":""P"",""HAILTAG"":""0.75"",""HV_CAUSE"":null,""HV_NWSLI"":null,""HV_REC"":null,""HV_SEV"":null,""INIT_EXP"":""202605062145"",""INIT_ISS"":""202605062042"",""ISSUED"":""202605062042"",""NWS_UGC"":null,""PHENOM"":""SV"",""POLY_BEG"":""202605062042"",""POLY_END"":""202605062059"",""PROD_ID"":""202605062042-KJAN-WUUS54-SVRJAN"",""SIG"":""W"",""STATUS"":""NEW"",""TORNTAG"":""POSSIBLE"",""UPDATED"":""202605062042"",""VTEC_YR"":""2026"",""WFO"":""JAN"",""WINDTAG"":""60.0""},""iem_significance"":""W"",""iem_tornadotag"":""POSSIBLE"",""iem_ugc"":"""",""iem_wfo"":""JAN"",""iem_windtag"":""60.0"",""senderName"":""JAN"",""status"":""NEW""}","{""geometry"":{""coordinates"":[[[-91.83,31.36],[-91.88,31.49],[-91.49,31.67],[-91.38,31.58],[-91.35,31.41],[-91.83,31.36]]],""type"":""Polygon""},""properties"":{""_map_py"":{""effective"":""2026-05-06T20:42:00Z"",""event"":""Severe Thunderstorm Warning"",""expires"":""2026-05-06T21:33:00Z"",""has_polygon"":true,""headline"":"""",""sender"":""JAN""},""effective"":""2026-05-06T20:42:00Z"",""event"":""Severe Thunderstorm Warning"",""expires"":""2026-05-06T21:33:00Z"",""headline"":"""",""iem_damagetag"":"""",""iem_emergency"":""False"",""iem_event_id"":""141"",""iem_forecaster"":""SAS"",""iem_gtype"":""P"",""iem_hailtag"":""0.75"",""iem_phenomena"":""SV"",""iem_raw_properties"":{""AREA_KM2"":""1093.6794937863972"",""DAMAGTAG"":null,""EMERGENC"":""False"",""ETN"":""141"",""EXPIRED"":""202605062133"",""FCSTER"":""SAS"",""GTYPE"":""P"",""HAILTAG"":""0.75"",""HV_CAUSE"":null,""HV_NWSLI"":null,""HV_REC"":null,""HV_SEV"":null,""INIT_EXP"":""202605062145"",""INIT_ISS"":""202605062042"",""ISSUED"":""202605062042"",""NWS_UGC"":null,""PHENOM"":""SV"",""POLY_BEG"":""202605062042"",""POLY_END"":""202605062059"",""PROD_ID"":""202605062042-KJAN-WUUS54-SVRJAN"",""SIG"":""W"",""STATUS"":""NEW"",""TORNTAG"":""POSSIBLE"",""UPDATED"":""202605062042"",""VTEC_YR"":""2026"",""WFO"":""JAN"",""WINDTAG"":""60.0""},""iem_significance"":""W"",""iem_tornadotag"":""POSSIBLE"",""iem_ugc"":"""",""iem_wfo"":""JAN"",""iem_windtag"":""60.0"",""senderName"":""JAN"",""status"":""NEW""},""type"":""Feature""}",2026-04-27T17:31:58Z,2026-07-09T05:15:02Z,2026-07-09T18:49:04Z
8669,iem_watchwarn,iem_watchwarn|BMX|60|SV|W|2026-05-06T21:02:00Z|2026-05-06T22:00:00Z|,Severe Thunderstorm Warning,,2026-05-06T21:02:00Z,2026-05-06T22:00:00Z,BMX,NEW,1,"{""coordinates"":[[[-86.99,32.29],[-86.99,32.66],[-86.72,32.66],[-86.71,32.69],[-86.62,32.71],[-86.42,32.71],[-86.41,32.73],[-86.17,32.75],[-86.09,32.27],[-86.99,32.29]]],""type"":""Polygon""}","{""_map_py"":{""effective"":""2026-05-06T21:02:00Z"",""event"":""Severe Thunderstorm Warning"",""expires"":""2026-05-06T22:00:00Z"",""has_polygon"":true,""headline"":"""",""sender"":""BMX""},""effective"":""2026-05-06T21:02:00Z"",""event"":""Severe Thunderstorm Warning"",""expires"":""2026-05-06T22:00:00Z"",""headline"":"""",""iem_damagetag"":"""",""iem_emergency"":""False"",""iem_event_id"":""60"",""iem_forecaster"":""56"",""iem_gtype"":""P"",""iem_hailtag"":""1.0"",""iem_phenomena"":""SV"",""iem_raw_properties"":{""AREA_KM2"":""3785.7712140967474"",""DAMAGTAG"":null,""EMERGENC"":""False"",""ETN"":""60"",""EXPIRED"":""202605062200"",""FCSTER"":""56"",""GTYPE"":""P"",""HAILTAG"":""1.0"",""HV_CAUSE"":null,""HV_NWSLI"":null,""HV_REC"":null,""HV_SEV"":null,""INIT_EXP"":""202605062200"",""INIT_ISS"":""202605062102"",""ISSUED"":""202605062102"",""NWS_UGC"":null,""PHENOM"":""SV"",""POLY_BEG"":""202605062102"",""POLY_END"":""202605062118"",""PROD_ID"":""202605062102-KBMX-WUUS54-SVRBMX"",""SIG"":""W"",""STATUS"":""NEW"",""TORNTAG"":null,""UPDATED"":""202605062102"",""VTEC_YR"":""2026"",""WFO"":""BMX"",""WINDTAG"":""60.0""},""iem_significance"":""W"",""iem_tornadotag"":"""",""iem_ugc"":"""",""iem_wfo"":""BMX"",""iem_windtag"":""60.0"",""senderName"":""BMX"",""status"":""NEW""}","{""geometry"":{""coordinates"":[[[-86.99,32.29],[-86.99,32.66],[-86.72,32.66],[-86.71,32.69],[-86.62,32.71],[-86.42,32.71],[-86.41,32.73],[-86.17,32.75],[-86.09,32.27],[-86.99,32.29]]],""type"":""Polygon""},""properties"":{""_map_py"":{""effective"":""2026-05-06T21:02:00Z"",""event"":""Severe Thunderstorm Warning"",""expires"":""2026-05-06T22:00:00Z"",""has_polygon"":true,""headline"":"""",""sender"":""BMX""},""effective"":""2026-05-06T21:02:00Z"",""event"":""Severe Thunderstorm Warning"",""expires"":""2026-05-06T22:00:00Z"",""headline"":"""",""iem_damagetag"":"""",""iem_emergency"":""False"",""iem_event_id"":""60"",""iem_forecaster"":""56"",""iem_gtype"":""P"",""iem_hailtag"":""1.0"",""iem_phenomena"":""SV"",""iem_raw_properties"":{""AREA_KM2"":""3785.7712140967474"",""DAMAGTAG"":null,""EMERGENC"":""False"",""ETN"":""60"",""EXPIRED"":""202605062200"",""FCSTER"":""56"",""GTYPE"":""P"",""HAILTAG"":""1.0"",""HV_CAUSE"":null,""HV_NWSLI"":null,""HV_REC"":null,""HV_SEV"":null,""INIT_EXP"":""202605062200"",""INIT_ISS"":""202605062102"",""ISSUED"":""202605062102"",""NWS_UGC"":null,""PHENOM"":""SV"",""POLY_BEG"":""202605062102"",""POLY_END"":""202605062118"",""PROD_ID"":""202605062102-KBMX-WUUS54-SVRBMX"",""SIG"":""W"",""STATUS"":""NEW"",""TORNTAG"":null,""UPDATED"":""202605062102"",""VTEC_YR"":""2026"",""WFO"":""BMX"",""WINDTAG"":""60.0""},""iem_significance"":""W"",""iem_tornadotag"":"""",""iem_ugc"":"""",""iem_wfo"":""BMX"",""iem_windtag"":""60.0"",""senderName"":""BMX"",""status"":""NEW""},""type"":""Feature""}",2026-04-27T17:31:58Z,2026-07-09T05:15:02Z,2026-07-09T18:49:04Z
11038,iem_watchwarn,iem_watchwarn|JAN|30|TO|W|2026-05-06T21:05:00Z|2026-05-06T21:33:00Z|,Tornado Warning,,2026-05-06T21:05:00Z,2026-05-06T21:33:00Z,JAN,NEW,1,"{""coordinates"":[[[-91.74,31.5],[-91.31,31.71],[-91.29,31.69],[-91.3,31.67],[-91.27,31.66],[-91.27,31.65],[-91.24,31.64],[-91.15,31.54],[-91.16,31.36],[-91.17,31.35],[-91.24,31.37],[-91.26,31.36],[-91.27,31.37],[-91.28,31.36],[-91.31,31.36],[-91.34,31.34],[-91.71,31.37],[-91.72,31.45],[-91.74,31.5]]],""type"":""Polygon""}","{""_map_py"":{""effective"":""2026-05-06T21:05:00Z"",""event"":""Tornado Warning"",""expires"":""2026-05-06T21:33:00Z"",""has_polygon"":true,""headline"":"""",""sender"":""JAN""},""effective"":""2026-05-06T21:05:00Z"",""event"":""Tornado Warning"",""expires"":""2026-05-06T21:33:00Z"",""headline"":"""",""iem_damagetag"":"""",""iem_emergency"":""False"",""iem_event_id"":""30"",""iem_forecaster"":""SAS"",""iem_gtype"":""P"",""iem_hailtag"":""0.75"",""iem_phenomena"":""TO"",""iem_raw_properties"":{""AREA_KM2"":""1536.341368801739"",""DAMAGTAG"":null,""EMERGENC"":""False"",""ETN"":""30"",""EXPIRED"":""202605062133"",""FCSTER"":""SAS"",""GTYPE"":""P"",""HAILTAG"":""0.75"",""HV_CAUSE"":null,""HV_NWSLI"":null,""HV_REC"":null,""HV_SEV"":null,""INIT_EXP"":""202605062200"",""INIT_ISS"":""202605062105"",""ISSUED"":""202605062105"",""NWS_UGC"":null,""PHENOM"":""TO"",""POLY_BEG"":""202605062105"",""POLY_END"":""202605062110"",""PROD_ID"":""202605062105-KJAN-WFUS54-TORJAN"",""SIG"":""W"",""STATUS"":""NEW"",""TORNTAG"":""RADAR INDICATED"",""UPDATED"":""202605062105"",""VTEC_YR"":""2026"",""WFO"":""JAN"",""WINDTAG"":null},""iem_significance"":""W"",""iem_tornadotag"":""RADAR INDICATED"",""iem_ugc"":"""",""iem_wfo"":""JAN"",""iem_windtag"":"""",""senderName"":""JAN"",""status"":""NEW""}","{""geometry"":{""coordinates"":[[[-91.74,31.5],[-91.31,31.71],[-91.29,31.69],[-91.3,31.67],[-91.27,31.66],[-91.27,31.65],[-91.24,31.64],[-91.15,31.54],[-91.16,31.36],[-91.17,31.35],[-91.24,31.37],[-91.26,31.36],[-91.27,31.37],[-91.28,31.36],[-91.31,31.36],[-91.34,31.34],[-91.71,31.37],[-91.72,31.45],[-91.74,31.5]]],""type"":""Polygon""},""properties"":{""_map_py"":{""effective"":""2026-05-06T21:05:00Z"",""event"":""Tornado Warning"",""expires"":""2026-05-06T21:33:00Z"",""has_polygon"":true,""headline"":"""",""sender"":""JAN""},""effective"":""2026-05-06T21:05:00Z"",""event"":""Tornado Warning"",""expires"":""2026-05-06T21:33:00Z"",""headline"":"""",""iem_damagetag"":"""",""iem_emergency"":""False"",""iem_event_id"":""30"",""iem_forecaster"":""SAS"",""iem_gtype"":""P"",""iem_hailtag"":""0.75"",""iem_phenomena"":""TO"",""iem_raw_properties"":{""AREA_KM2"":""1536.341368801739"",""DAMAGTAG"":null,""EMERGENC"":""False"",""ETN"":""30"",""EXPIRED"":""202605062133"",""FCSTER"":""SAS"",""GTYPE"":""P"",""HAILTAG"":""0.75"",""HV_CAUSE"":null,""HV_NWSLI"":null,""HV_REC"":null,""HV_SEV"":null,""INIT_EXP"":""202605062200"",""INIT_ISS"":""202605062105"",""ISSUED"":""202605062105"",""NWS_UGC"":null,""PHENOM"":""TO"",""POLY_BEG"":""202605062105"",""POLY_END"":""202605062110"",""PROD_ID"":""202605062105-KJAN-WFUS54-TORJAN"",""SIG"":""W"",""STATUS"":""NEW"",""TORNTAG"":""RADAR INDICATED"",""UPDATED"":""202605062105"",""VTEC_YR"":""2026"",""WFO"":""JAN"",""WINDTAG"":null},""iem_significance"":""W"",""iem_tornadotag"":""RADAR INDICATED"",""iem_ugc"":"""",""iem_wfo"":""JAN"",""iem_windtag"":"""",""senderName"":""JAN"",""status"":""NEW""},""type"":""Feature""}",2026-04-27T17:31:58Z,2026-07-09T05:15:02Z,2026-07-09T18:49:04Z
